film_id,imdb_id,title,duration_minutes,year_released,genres,popularity,average_rating,production_cost,box_office_revenue,actor1,actor2,actor3,director,writer,production_company
117263,tt2302755,Olympus Has Fallen,120.0,2013,/ac//th/,"10,978188",6.2,70000000.0,161025640,Gerard Butler,Aaron Eckhart,Angela Bassett,Antoine Fuqua,Katrin Benedikt,Nu Image Films
119283,tt1904996,Parker,118.0,2013,/ac//cr/,"13,963892",5.7,35000000.0,46216641,Jason Statham,Jennifer Lopez,Nick Nolte,Taylor Hackford,John J McLaughlin,SND
119450,tt2103281,Dawn of the Planet of the Apes,130.0,2014,/ac//dr//sc//th/,"75,385211",7.3,170000000.0,710644566,Andy Serkis,Jason Clarke,Gary Oldman,Matt Reeves,Mark Bomback,Ingenious Media
121640,tt2131698,Zaytoun,107.0,2012,/ad//dr//th//wa/,"3,549738",6.6,8000000.0,42330,Stephen Dorff,Ashraf Barhom,Alice Taglioni,Eran Riklis,Nader Rizq,Bedlam Productions
122081,tt2101441,Spring Breakers,94.0,2013,/cr//dr/,"14,830235",5.0,5000000.0,31724284,James Franco,Selena Gomez,Vanessa Hudgens,Harmony Korine,Harmony Korine,RabbitBandini Productions
122857,tt1659343,Universal Soldier: Day of Reckoning,114.0,2012,/ac//ho//my//sc//th/,"12,887287",5.1,11500000.0,1402307,Jean-Claude Van Damme,Scott Adkins,Dolph Lundgren,John Hyams,Moshe Diamant,Signature Pictures
122906,tt2194499,About Time,123.0,2013,/co//dr//sc/,"11,213913",7.8,12000000.0,87100449,Domhnall Gleeson,Rachel McAdams,Bill Nighy,Richard Curtis,Richard Curtis,Working Title Films
122917,tt2310332,The Hobbit: The Battle of the Five Armies,144.0,2014,/ac//ad//fn/,"31,718977",7.1,250000000.0,956019788,Martin Freeman,Ian McKellen,Richard Armitage,Peter Jackson,Peter Jackson,WingNut Films
123109,tt1763264,No One Lives,86.0,2013,/ho//th/,"7,202832",5.5,2900000.0,74918,Luke Evans,Adelaide Clemens,Lee Tergesen,Ryûhei Kitamura,David Cohen,Pathe
123553,tt1538403,The Mortal Instruments: City of Bones,130.0,2013,/ac//ad//dr//fn//my//ro/,"14,336187",6.2,60000000.0,90565421,Lily Collins,Jamie Campbell Bower,Kevin Zegers,Harald Zwart,Cassandra Clare,Constantin Film Produktion
124905,tt0831387,Godzilla,123.0,2014,/ac//sc//th/,"14,019239",6.1,160000000.0,529076069,Aaron Taylor-Johnson,Ken Watanabe,Elizabeth Olsen,Gareth Edwards,Dave Callaham,Toho Company
127380,tt2277860,Finding Dory,97.0,2016,/ad//an//co//fm/,"14,477677",6.8,200000000.0,1028570889,Ellen DeGeneres,Albert Brooks,Hayden Rolence,Andrew Stanton,Andrew Stanton,Walt Disney Pictures
127493,tt1656186,Stolen,96.0,2012,/ac//cr//dr//th/,"7,759429",5.1,35000000.0,2106557,Nicolas Cage,Malin Åkerman,Josh Lucas,Simon West,David Guggenheim,Saturn Films
127517,tt1433811,Disconnect,115.0,2012,/dr//th/,"12,18812",6.9,10000000.0,3428048,Jason Bateman,Hope Davis,Frank Grillo,Henry Alex Rubin,Andrew Stern,Lionsgate
127560,tt2058107,The Railway Man,116.0,2013,/dr//hi/,"6,099421",6.7,18000000.0,22309223,Jeremy Irvine,Colin Firth,Stellan Skarsgård,Jonathan Teplitzky,Frank Cottrell Boyce,Archer Street Productions
127585,tt1877832,X-Men: Days of Future Past,131.0,2014,/ac//ad//fn//sc/,"26,058586",7.5,250000000.0,747862775,Hugh Jackman,James McAvoy,Michael Fassbender,Bryan Singer,Matthew Vaughn,Twentieth Century Fox Film Corporation
129139,tt1758795,The To Do List,104.0,2013,/co//ro/,"7,081404",5.5,1500000.0,3566225,Aubrey Plaza,Johnny Simmons,Bill Hader,Maggie Carey,Maggie Carey,3 Arts Entertainment
129670,tt1821549,Nebraska,115.0,2013,/ad//dr/,"11,160699",7.4,12000000.0,17654912,Bruce Dern,Will Forte,Bob Odenkirk,Alexander Payne,Bob Nelson,Paramount Vantage
131631,tt1951265,The Hunger Games: Mockingjay - Part 1,123.0,2014,/ad//sc//th/,"147,098006",6.6,125000000.0,752100229,Jennifer Lawrence,Josh Hutcherson,Liam Hemsworth,Francis Lawrence,Danny Strong,Lionsgate
133463,tt1857842,Redd Inc.,93.0,2012,/co//ho//th/,"5,411012",5.5,500000.0,1000000,Nicholas Hope,Kelly Paterniti,Sam Reid,Daniel Krige,Jonathon Green,Green Light Media
133805,tt1939659,Carrie,100.0,2013,/dr//ho/,"18,399055",5.8,30000000.0,82394288,Chloë Grace Moretz,Julianne Moore,Judy Greer,Kimberly Peirce,Lawrence D Cohen,Screen Gems
134374,tt1980209,Pain & Gain,130.0,2013,/ac//cr//th/,"9,218002",6.1,25000000.0,86175291,Mark Wahlberg,Dwayne Johnson,Anthony Mackie,Michael Bay,Christopher Markus,Paramount Pictures
134411,tt0882977,Snitch,112.0,2013,/dr//th/,"13,542675",5.8,35000000.0,42930462,Dwayne Johnson,Barry Pepper,Jon Bernthal,Ric Roman Waugh,Justin Haythe,Front Street Productions
135397,tt0369610,Jurassic World,124.0,2015,/ac//ad//sc//th/,"32,790475",6.5,150000000.0,1513528810,Chris Pratt,Bryce Dallas Howard,Irrfan Khan,Colin Trevorrow,Rick Jaffa,Universal Studios
136400,tt1272878,2 Guns,109.0,2013,/ac//co//cr/,"13,336512",6.6,61000000.0,131940411,Denzel Washington,Mark Wahlberg,Paula Patton,Baltasar Kormákur,Blake Masters,Universal Studios
136795,tt2404463,The Heat,117.0,2013,/ac//co//cr/,"12,706403",6.5,43000000.0,158674180,Sandra Bullock,Melissa McCarthy,Demián Bichir,Paul Feig,Katie Dippold,Ingenious Film Partners
136797,tt2369135,Need for Speed,130.0,2014,/ac//cr//dr//th/,"18,271383",6.1,66000000.0,203277636,Aaron Paul,Dominic Cooper,Imogen Poots,Scott Waugh,George Gatins,DreamWorks SKG
136835,tt2011159,No Good Deed,83.0,2014,/cr//th/,"24,644321",5.6,13200000.0,53830415,Idris Elba,Taraji P Henson,Leslie Bibb,Sam Miller,Aimee Lagos,Will Packer Productions
137094,tt1205537,Jack Ryan: Shadow Recruit,105.0,2014,/ac//dr//th/,"11,234862",5.9,60000000.0,50549107,Chris Pine,Keira Knightley,Kevin Costner,Kenneth Branagh,Adam Cozad,Paramount Pictures
137106,tt1490017,The Lego Movie,100.0,2014,/ad//an//co//fm//fn/,"16,418133",7.5,60000000.0,469160692,Chris Pratt,Will Ferrell,Elizabeth Banks,Phil Lord,Phil Lord,Village Roadshow Pictures
137321,tt1837709,Winter's Tale,118.0,2014,/dr//fn//my//ro/,"7,363527",6.0,60000000.0,30800231,Colin Farrell,Jessica Brown Findlay,Russell Crowe,Akiva Goldsman,Akiva Goldsman,Village Roadshow Pictures
138103,tt2333784,The Expendables 3,127.0,2014,/ac//ad//th/,"14,753545",6.1,90000000.0,206172544,Sylvester Stallone,Jason Statham,Harrison Ford,Patrick Hughes,Sylvester Stallone,Davis-Films
138832,tt1723121,We're the Millers,110.0,2013,/co//cr/,"18,474368",6.8,37000000.0,269994119,Jason Sudeikis,Jennifer Aniston,Will Poulter,Rawson Marshall Thurber,Bob Fisher,New Line Cinema
138843,tt1457767,The Conjuring,112.0,2013,/ho//th/,"14,90169",7.4,13000000.0,318000141,Patrick Wilson,Vera Farmiga,Lili Taylor,James Wan,Chad Hayes,New Line Cinema
139038,tt2243537,A Haunted House,86.0,2013,/co//ho/,"6,531373",5.4,2500000.0,60141683,Marlon Wayans,Essence Atkins,Nick Swardson,Michael Tiddes,Marlon Wayans,Endgame Entertainment
140300,tt2267968,Kung Fu Panda 3,95.0,2016,/ac//ad//an//co//fm/,"14,696548",6.7,145000000.0,521170825,Jack Black,Bryan Cranston,Dustin Hoffman,Jennifer Yuh Nelson,Jonathan Aibel,Twentieth Century Fox Film Corporation
140607,tt2488496,Star Wars: The Force Awakens,136.0,2015,/ac//ad//fn//sc/,"31,626013",7.5,245000000.0,2068223624,Daisy Ridley,John Boyega,Adam Driver,JJ Abrams,Michael Arndt,Lucasfilm
140823,tt2140373,Saving Mr. Banks,125.0,2013,/co//dr//hi/,"15,130888",7.3,35000000.0,112544580,Emma Thompson,Tom Hanks,Paul Giamatti,John Lee Hancock,Kelly Marcel,Walt Disney Pictures
144336,tt1742334,Sabotage,110.0,2014,/ac//cr//dr//th/,"6,966505",5.5,35000000.0,17508518,Arnold Schwarzenegger,Sam Worthington,Mireille Enos,David Ayer,David Ayer,Open Road Films
145135,tt2387433,Dark Skies,97.0,2013,/ho//sc//th/,"26,972326",6.1,3500000.0,25174316,Keri Russell,Josh Hamilton,Dakota Goyo,Scott Stewart,Scott Stewart,Alliance Films
145197,tt2084989,Upstream Color,96.0,2013,/dr//sc/,"8,003815",6.5,100000.0,444098,Amy Seimetz,Shane Carruth,Andrew Sensenig,Shane Carruth,Shane Carruth,erbp
145220,tt2281587,Muppets Most Wanted,112.0,2014,/ad//co//cr//fm/,"7,244956",6.2,50000000.0,80383290,Ricky Gervais,Ty Burrell,Tina Fey,James Bobin,Nicholas Stoller,Buena Vista
146203,tt2034139,The Last Exorcism Part II,88.0,2013,/ho//th/,"5,874458",4.4,5000000.0,15179302,Ashley Bell,Julia Garner,Andrew Sensenig,Ed Gass-Donnelly,Damien Chazelle,StudioCanal
146227,tt2167202,Getaway,90.0,2013,/ac//cr/,"13,224288",4.9,18000000.0,10501938,Ethan Hawke,Selena Gomez,Jon Voight,Courtney Solomon,Sean Finegan,Dark Castle Entertainment
146233,tt1392214,Prisoners,153.0,2013,/cr//dr//th/,"11,96262",7.9,46000000.0,122126687,Hugh Jackman,Jake Gyllenhaal,Paul Dano,Denis Villeneuve,Aaron Guzikowski,Alcon Entertainment
146238,tt2364841,Runner Runner,91.0,2013,/cr//dr//th/,"8,864607",5.5,30000000.0,62616646,Ben Affleck,Gemma Arterton,Justin Timberlake,Brad Furman,Brian Koppelman,Double Feature Films
146301,tt2473510,Paranormal Activity: The Ghost Dimension,88.0,2015,/ho//th/,"9,185701",5.0,10000000.0,78096553,Chris J Murray,Brit Shaw,Ivy George,Gregory Plotkin,Jason Pagan,Paramount Pictures
147441,tt1528100,Exodus: Gods and Kings,150.0,2014,/ac//ad//dr/,"16,320249",5.6,140000000.0,268031828,Christian Bale,Joel Edgerton,John Turturro,Ridley Scott,Bill Collage,Scott Free Productions
150540,tt2096673,Inside Out,94.0,2015,/an//co//dr//fm/,"23,985587",7.9,175000000.0,857611174,Amy Poehler,Phyllis Smith,Richard Kind,Pete Docter,Pete Docter,Walt Disney Pictures
150689,tt1661199,Cinderella,105.0,2015,/dr//fm//fn//ro/,"19,801128",6.7,95000000.0,543514353,Lily James,Cate Blanchett,Richard Madden,Kenneth Branagh,Chris Weitz,Walt Disney Pictures
151960,tt1691917,Planes,91.0,2013,/ad//an//co//fm/,"11,604181",5.7,50000000.0,219788712,Dane Cook,Carlos Alazraqui,Val Kilmer,Klay Hall,Jeffrey M Howard,Walt Disney Pictures
152259,tt1922685,Phantom,99.0,2013,/th/,"6,651567",5.5,10000000.0,1034589,Ed Harris,David Duchovny,Lance Henriksen,Todd Robinson,Todd Robinson,Trilogy Entertainment Group
152532,tt0790636,Dallas Buyers Club,117.0,2013,/dr//hi/,"14,785719",7.9,5000000.0,55198285,Matthew McConaughey,Jennifer Garner,Jared Leto,Jean-Marc Vallée,Melisa Wallack,Universal Studios
152601,tt1798709,Her,126.0,2013,/dr//ro//sc/,"13,829515",7.9,23000000.0,47351251,Joaquin Phoenix,Scarlett Johansson,Rooney Mara,Spike Jonze,Spike Jonze,Warner Bros.
152742,tt1924396,The Best Offer,124.0,2013,/cr//dr//my//ro/,"8,995603",7.7,13500000.0,19255873,Geoffrey Rush,Jim Sturgess,Sylvia Hoeks,Giuseppe Tornatore,Giuseppe Tornatore,Paco Cinematografica
152747,tt2017038,All Is Lost,106.0,2013,/ac//ad//dr/,"12,74965",6.6,9000000.0,6108720,Robert Redford,,,JC Chandor,JC Chandor,Sudden Storm Productions
154400,tt1600196,The Drop,106.0,2014,/cr//dr/,"11,695036",6.7,12600000.0,19054534,Tom Hardy,Noomi Rapace,James Gandolfini,Michaël R Roskam,Dennis Lehane,Fox Searchlight Pictures
155084,tt2059171,13 Sins,93.0,2014,/ho//th/,"9,067788",6.2,5000000.0,13809,Mark Webber,Devon Graye,Rutina Wesley,Daniel Stamm,Daniel Stamm,Sahamongkol Film International
156711,tt1985019,Austenland,97.0,2013,/co//ro/,"8,076305",6.6,4900000.0,2159041,Keri Russell,J J Feild,Bret McKenzie,Jerusha Hess,Jerusha Hess,Fickle Fish Films
157336,tt0816692,Interstellar,169.0,2014,/ad//dr//sc/,"32,213481",8.1,165000000.0,675120017,Matthew McConaughey,Jessica Chastain,Anne Hathaway,Christopher Nolan,Jonathan Nolan,Paramount Pictures
157353,tt2209764,Transcendence,119.0,2014,/dr//my//sc//th/,"9,730176",5.9,100000000.0,103039258,Johnny Depp,Paul Bettany,Rebecca Hall,Wally Pfister,Jack Paglen,Alcon Entertainment
157544,tt1524575,The Vatican Tapes,91.0,2015,/ho//th/,"5,149301",4.6,13000000.0,1784763,Olivia Taylor Dudley,Michael Peña,Djimon Hounsou,Mark Neveldine,Christopher Borrelli,Lakeshore Entertainment
157547,tt2388715,Oculus,104.0,2013,/ho/,"8,698043",6.3,5000000.0,44030246,Karen Gillan,Brenton Thwaites,Katee Sackhoff,Mike Flanagan,Mike Flanagan,Intrepid Pictures
157834,tt2333804,The Zero Theorem,107.0,2014,/dr//fn//sc/,"10,990614",5.9,8500000.0,770706,Christoph Waltz,David Thewlis,Mélanie Thierry,Terry Gilliam,Pat Rushin,Le Pacte
157841,tt1981107,The Young and Prodigious T.S. Spivet,105.0,2013,/ad//dr//fm/,"6,839535",6.7,33000000.0,9494789,Kyle Catlett,Helena Bonham Carter,Judy Davis,Jean-Pierre Jeunet,Jean-Pierre Jeunet,Epithète Films
157845,tt2345737,The Rover,103.0,2014,/cr//dr/,"6,561373",6.1,12250000.0,2295423,Guy Pearce,Robert Pattinson,Scoot McNairy,David Michôd,Joel Edgerton,Porchlight Films
157849,tt1972571,A Most Wanted Man,121.0,2014,/th/,"10,432407",6.5,15000000.0,31554855,Philip Seymour Hoffman,Rachel McAdams,Robin Wright,Anton Corbijn,Andrew Bovell,Senator Film Produktion
158011,tt1911644,The Call,94.0,2013,/cr//th/,"8,611077",6.6,13000000.0,68572378,Halle Berry,Abigail Breslin,Morris Chestnut,Brad Anderson,Richard D'Ovidio,TriStar Pictures
158916,tt2224004,Sweetwater,95.0,2013,/th//we/,"5,799861",6.0,7000000.0,6147,Ed Harris,January Jones,Jason Isaacs,Logan Miller,Andrew McKenzie,Kickstart Productions
162903,tt1837703,The Fifth Estate,128.0,2013,/dr//th/,"10,850442",5.7,28000000.0,8555008,Benedict Cumberbatch,Daniel Brühl,Anthony Mackie,Bill Condon,Josh Singer,DreamWorks SKG
164457,tt1206543,Out of the Furnace,116.0,2013,/cr//dr//th/,"6,760321",6.5,22000000.0,15400000,Christian Bale,Zoe Saldana,Woody Harrelson,Scott Cooper,Scott Cooper,Appian Way
167810,tt2366608,Lost River,95.0,2015,/fn//th/,"6,640704",5.8,2000000.0,45431,Christina Hendricks,Saoirse Ronan,Eva Mendes,Ryan Gosling,Ryan Gosling,Bold Films
169209,tt2171867,Empire State,94.0,2013,/ac//dr/,"9,003792",4.9,11000000.0,3639345,Liam Hemsworth,Dwayne Johnson,Emma Roberts,Dito Montiel,Adam Mazer,Grindstone Entertainment Group
169881,tt2101473,The Physician,155.0,2013,/ad//dr//hi/,"13,332387",7.2,32000000.0,57284237,Tom Payne,Ben Kingsley,Stellan Skarsgård,Philipp Stölzl,Jan Berger,ARD Degeto Film
169917,tt0365907,A Walk Among the Tombstones,113.0,2014,/cr//dr//my//th/,"14,914924",6.2,28000000.0,53181600,Liam Neeson,Dan Stevens,David Harbour,Scott Frank,Scott Frank,Double Feature Films
170687,tt0787474,The Boxtrolls,97.0,2014,/an//co//fm//fn/,"11,563909",6.6,60000000.0,108255770,Ben Kingsley,Isaac Hempstead-Wright,Elle Fanning,Anthony Stacchi,Irena Brignull,Laika Entertainment
171424,tt2403021,The Green Inferno,100.0,2014,/ac//ad//ho//th/,"9,336019",5.0,5000000.0,6833445,Lorenza Izzo,Ariel Levy,Sky Ferreira,Eli Roth,Guillermo Amoedo,Worldview Entertainment
172385,tt2357291,Rio 2,102.0,2014,/ad//an//co//fm/,"8,18534",6.3,103000000.0,500188435,Jesse Eisenberg,Anne Hathaway,Leslie Mann,Carlos Saldanha,Carlos Saldanha,Blue Sky Studios
173897,tt2592614,Resident Evil: The Final Chapter,107.0,2016,/ac//ho//sc/,"0,75571",5.9,40000000.0,312242626,Milla Jovovich,Iain Glen,Ali Larter,Paul WS Anderson,Paul WS Anderson,Constantin Film
174751,tt2140037,Jane Got a Gun,98.0,2016,/ac//dr//we/,"8,826071",5.4,25000000.0,1397284,Natalie Portman,Joel Edgerton,Ewan McGregor,Gavin O'Connor,Anthony Tambakis,Handsomecharlie Films
175541,tt1425922,Black Nativity,93.0,2013,/dr//mu/,"5,346121",5.8,17500000.0,7018189,Forest Whitaker,Angela Bassett,Jennifer Hudson,Kasi Lemmons,Kasi Lemmons,Fox Searchlight Pictures
175574,tt1621039,Free Birds,91.0,2013,/an//co//fm/,"7,713231",5.7,55000000.0,110000000,Owen Wilson,Woody Harrelson,Amy Poehler,Jimmy Hayward,David I Stern,Reel FX Creative Studios
177494,tt2771372,Veronica Mars,107.0,2014,/co//cr//dr/,"7,510159",6.5,6000000.0,3485127,Kristen Bell,Jason Dohring,Enrico Colantoni,Rob Thomas,Rob Thomas,Warner Bros.
177572,tt2245084,Big Hero 6,102.0,2014,/ac//ad//an//co//fm/,"213,849907",7.8,165000000.0,652105443,Scott Adsit,Ryan Potter,Daniel Henney,Chris Williams,Robert L Baird,Walt Disney Pictures
177677,tt2381249,Mission: Impossible - Rogue Nation,131.0,2015,/ac//ad//th/,"17,836882",7.1,150000000.0,682330139,Tom Cruise,Rebecca Ferguson,Simon Pegg,Christopher McQuarrie,Christopher McQuarrie,Paramount Pictures
181283,tt1014763,Child 44,137.0,2015,/cr//th/,"17,608346",6.1,50000000.0,3324330,Tom Hardy,Gary Oldman,Noomi Rapace,Daniel Espinosa,Richard Price,Summit Entertainment
181533,tt2692250,Night at the Museum: Secret of the Tomb,97.0,2014,/ad//co//fm//fn/,"19,539436",6.1,127000000.0,349424282,Ben Stiller,Rami Malek,Rebel Wilson,Shawn Levy,Thomas Lennon,Twentieth Century Fox Film Corporation
184098,tt2239832,Think Like a Man Too,105.0,2014,/co//ro/,"7,576924",6.3,24000000.0,70181428,Adam Brody,Michael Ealy,Jerry Ferrara,Tim Story,Keith Merryman,Will Packer Productions
188540,tt2555958,Arrambam,157.0,2013,/ac//dr//th/,"0,882864",6.0,9200000.0,21000000,Ajith Kumar,Arya,Nayanthara,Vishnuvardhan,Vishnuvardhan,Sri Sathya Sai Movies
190754,tt2717558,On the Job,120.0,2013,/ac//cr/,"2,934298",6.2,1052753.0,466088,Piolo Pascual,Gerald Anderson,Angel Aquino,Erik Matti,Erik Matti,ABS-CBN Film Productions
190955,tt1747958,Blood Ties,128.0,2013,/cr//dr//th/,"14,934555",6.0,25500000.0,2415472,Clive Owen,Billy Crudup,Marion Cotillard,Guillaume Canet,Jacques Maillot,Wild Bunch
192102,tt2172934,3 Days to Kill,113.0,2014,/ac//cr//dr//th/,"17,861119",6.0,28000000.0,52597999,Kevin Costner,Amber Heard,Hailee Steinfeld,McG,Luc Besson,Wonderland Sound and Vision
192136,tt2304771,Mandela: Long Walk to Freedom,141.0,2013,/dr//hi/,"11,318079",6.5,35000000.0,27330000,Idris Elba,Naomie Harris,Tony Kgoroge,Justin Chadwick,William Nicholson,Distant Horizons
192141,tt1781922,No Escape,103.0,2015,/ac//th/,"14,13262",6.7,5000000.0,54418872,Owen Wilson,Lake Bell,Pierce Brosnan,John Erick Dowdle,John Erick Dowdle,Bold Films
193610,tt2203939,The Other Woman,109.0,2014,/co//ro/,"9,389354",6.2,40000000.0,196781193,Cameron Diaz,Leslie Mann,Kate Upton,Nick Cassavetes,Melissa Stack,Twentieth Century Fox Film Corporation
193612,tt2235779,The Quiet Ones,98.0,2014,/ho/,"6,322844",5.1,200000.0,17834867,Jared Harris,Sam Claflin,Olivia Cooke,John Pogue,Oren Moverman,Hammer Film Productions
195590,tt2126235,Collide,98.0,2016,/ac//th/,"31,314013",5.5,21500000.0,4811525,Nicholas Hoult,Felicity Jones,Anthony Hopkins,Eran Creevy,Eran Creevy,Silver Pictures
198277,tt1980929,Begin Again,104.0,2013,/co//dr//mu//ro/,"10,289628",7.3,8000000.0,63464861,Mark Ruffalo,Keira Knightley,Adam Levine,John Carney,John Carney,Likely Story
198663,tt1790864,The Maze Runner,113.0,2014,/ac//my//sc//th/,"76,93789",7.0,34000000.0,348319861,Dylan O'Brien,Ki Hong Lee,Kaya Scodelario,Wes Ball,Grant Pierce Myers,Ingenious Media
199373,tt2005374,The Frozen Ground,105.0,2013,/cr//th/,"12,388833",6.1,27220000.0,5496951,Nicolas Cage,Vanessa Hudgens,John Cusack,Scott Walker,Scott Walker,Grindstone Entertainment Group
199534,tt2004432,Wolf Creek 2,106.0,2013,/ho//th/,"6,842107",5.9,8000000.0,9630444,John Jarratt,Bradley Friend,Ryan Corr,Greg McLean,Greg McLean,South Australian Film Corporation
199933,tt2800038,Atlas Shrugged Part III: Who is John Galt?,99.0,2014,/dr//my//sc/,"1,845554",3.9,5000000.0,846704,Eric Allan Kramer,Rob Morrow,Stephen Tobolowsky,James Manera,Duncan Scott,Atlas 3 Productions
201085,tt2554274,Crimson Peak,119.0,2015,/dr//fn//ho//my//th/,"13,492684",6.4,55000000.0,74679822,Mia Wasikowska,Jessica Chastain,Tom Hiddleston,Guillermo del Toro,Matthew Robbins,Legendary Pictures
203801,tt1638355,The Man from U.N.C.L.E.,116.0,2015,/ac//ad//co/,"14,656875",7.1,75000000.0,108145109,Henry Cavill,Armie Hammer,Alicia Vikander,Guy Ritchie,Guy Ritchie,Davis Entertainment
204082,tt2312718,Homefront,100.0,2013,/ac//th/,"9,896704",6.4,22000000.0,43058898,Jason Statham,James Franco,Izabela Vidovic,Gary Fleder,Sylvester Stallone,Millennium Films
204922,tt1726592,Before I Go to Sleep,92.0,2014,/my//th/,"14,921298",6.2,22000000.0,15447154,Nicole Kidman,Colin Firth,Mark Strong,Rowan Joffe,Rowan Joffe,StudioCanal
205584,tt2404233,Gods of Egypt,127.0,2016,/fn/,"13,337707",5.2,140000000.0,150680864,Brenton Thwaites,Nikolaj Coster-Waldau,Gerard Butler,Alex Proyas,Matt Sazama,Summit Entertainment
205596,tt2084970,The Imitation Game,113.0,2014,/dr//hi//th//wa/,"31,59594",8.0,14000000.0,233555708,Benedict Cumberbatch,Keira Knightley,Matthew Goode,Morten Tyldum,Graham Moore,Black Bear Pictures
205775,tt1390411,In the Heart of the Sea,122.0,2015,/ac//ad//dr//hi//th/,"11,696923",6.5,100000000.0,93820758,Chris Hemsworth,Benjamin Walker,Cillian Murphy,Ron Howard,Charles Leavitt,Imagine Entertainment
206487,tt2397535,Predestination,97.0,2014,/sc//th/,"10,524204",7.3,5500000.0,3000000,Ethan Hawke,Sarah Snook,Noah Taylor,Michael Spierig,Michael Spierig,Screen Australia
207703,tt2802144,Kingsman: The Secret Service,130.0,2015,/ac//ad//co//cr/,"28,224212",7.6,81000000.0,414351546,Colin Firth,Samuel L Jackson,Mark Strong,Matthew Vaughn,Jane Goldman,Twentieth Century Fox Film Corporation
209112,tt2975590,Batman v Superman: Dawn of Justice,151.0,2016,/ac//ad//fn/,"31,435879",5.7,250000000.0,873260194,Ben Affleck,Henry Cavill,Gal Gadot,Zack Snyder,David S Goyer,DC Comics
209189,tt1663207,Life of Crime,94.0,2013,/co//cr/,"17,788579",5.5,12000000.0,265452,John Hawkes,Yasiin Bey,Jennifer Aniston,Daniel Schechter,Daniel Schechter,Gotham Group
209262,tt2345112,Parkland,94.0,2013,/dr//hi//my//th/,"6,71518",5.8,10000000.0,653651,Zac Efron,Billy Bob Thornton,Ron Livingston,Peter Landesman,Peter Landesman,Playtone
209451,tt1742044,Jersey Boys,134.0,2014,/dr//mu/,"6,447072",6.8,40000000.0,67347013,Christopher Walken,Vincent Piazza,Freya Tingley,Clint Eastwood,Marshall Brickman,Warner Bros.
209901,tt1662293,Nothing Left to Fear,100.0,2013,/ho/,"5,317284",4.6,3000000.0,1675381,Clancy Brown,James Tupper,Anne Heche,Anthony Leonardi III,Jonathan WC Mills,Anchor Bay Films
210479,tt2692904,Locke,85.0,2014,/dr//th/,"12,792394",6.9,2000000.0,4635300,Tom Hardy,Ruth Wilson,Andrew Scott,Steven Knight,Steven Knight,IM Global
210577,tt2267998,Gone Girl,145.0,2014,/dr//my//th/,"154,801009",7.9,61000000.0,369330363,Ben Affleck,Rosamund Pike,Carrie Coon,David Fincher,Gillian Flynn,Twentieth Century Fox Film Corporation
